Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover ₹,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
BIRET,RR,31-May-2021,251.13,252.80,252.80,249.99,251.00,251.25,251.06,"4,71,600","11,83,97,896.00",349,"4,49,400",95.29
BIRET,RR,01-Jun-2021,251.25,251.00,255.50,250.40,252.01,253.17,252.99,"71,400","1,80,63,136.00",241,"47,800",66.95
BIRET,RR,02-Jun-2021,253.17,256.00,260.00,254.34,257.00,258.21,255.92,"1,96,200","5,02,10,898.00",541,"1,64,400",83.79
BIRET,RR,03-Jun-2021,258.21,254.00,259.00,253.11,256.60,256.47,257.33,"1,18,200","3,04,16,434.00",226,"97,600",82.57
BIRET,RR,04-Jun-2021,256.47,258.80,259.80,254.30,259.10,258.73,256.18,"4,63,400","11,87,13,938.00",213,"4,41,400",95.25
BIRET,RR,07-Jun-2021,258.73,260.00,262.00,256.60,257.90,257.85,259.07,"11,26,400","29,18,18,494.00",398,"10,81,800",96.04
BIRET,RR,08-Jun-2021,257.85,256.15,262.00,256.15,261.84,261.53,260.02,"1,03,000","2,67,81,890.00",266,"87,800",85.24
BIRET,RR,09-Jun-2021,261.53,262.44,268.01,261.30,268.00,266.13,263.47,"2,83,200","7,46,13,786.00",396,"2,58,800",91.38
BIRET,RR,10-Jun-2021,266.13,268.00,268.80,265.01,267.86,267.01,267.59,"2,17,400","5,81,73,068.00",402,"1,95,800",90.06
BIRET,RR,11-Jun-2021,267.01,269.00,270.00,267.25,270.00,269.75,269.00,"1,18,200","3,17,95,554.00",333,"1,04,200",88.16
BIRET,RR,14-Jun-2021,269.75,269.75,270.40,268.10,268.49,268.46,269.33,"1,07,200","2,88,71,708.00",224,"82,000",76.49
BIRET,RR,15-Jun-2021,268.46,269.90,271.50,265.01,265.04,265.99,268.25,"1,81,400","4,86,61,410.00",408,"1,37,800",75.96
BIRET,RR,16-Jun-2021,265.99,266.00,270.75,264.00,267.42,269.16,267.87,"1,62,600","4,35,55,234.00",372,"1,27,200",78.23
BIRET,RR,17-Jun-2021,269.16,268.90,269.00,263.12,265.99,265.32,267.27,"1,47,000","3,92,88,904.00",423,"99,800",67.89
BIRET,RR,18-Jun-2021,265.32,265.31,268.99,265.00,265.00,266.46,266.52,"4,51,600","12,03,58,186.00",308,"4,20,800",93.18
BIRET,RR,21-Jun-2021,266.46,266.66,270.93,266.11,269.00,269.73,269.59,"80,200","2,16,21,188.00",234,"64,000",79.80
BIRET,RR,22-Jun-2021,269.73,271.50,272.80,267.65,268.50,269.39,270.00,"1,20,400","3,25,08,534.00",301,"1,06,800",88.70
